cstno,is_churned,age,sex,dependent_num,education,marital_stat,imcome_cat,card_type,mon_on_book,tot_product_count,months_inact_for_12m,contact_cnt_for_12m,credit_line,tot_revol_balance,mean_open_to_buy,tot_amt_ratio_q4_q1,tot_trans_amt_for_12m,tot_trans_cnt_for_12m,tot_cnt_ratio_q4_q1,mean_util_pct
719378658,0,57,M,3,Graduate,Divorced,$80K - $120K,Silver,36,6,3,4,34516,1384,33132,,4745,69,0.605,
719379858,1,39,M,1,Graduate,Married,$80K - $120K,Blue,36,2,2,3,24239,0,24239,,8549,73,0.78,
719381733,0,61,M,2,High School,Single,$60K - $80K,Blue,47,5,2,3,2175,,771,0.633,3994,64,0.778,0.646
719384433,1,44,F,3,High School,Divorced,Less than $40K,Blue,28,5,2,3,1877,1203,674,0.654,2581,57,0.781,0.641
719385558,0,62,F,0,College,Married,$40K - $60K,Blue,49,6,1,2,1438.3,,1438.3,,,,1,
719391783,0,46,M,4,Uneducated,Married,$40K - $60K,Blue,35,3,2,2,9149,1566,7583,,1790,,0.765,0.171
719392833,0,45,F,3,Graduate,Married,Less than $40K,Blue,38,3,3,2,2400,1613,787,0.629,1311,,0.417,0.672
719400108,0,53,,3,Unknown,Single,$80K - $120K,Blue,43,4,3,4,34516,1084,33432,0.686,14319,,0.699,0.031
719401158,0,62,F,0,Post-Graduate,Single,,Blue,53,1,2,3,4136,0,4136,0.64,7739,97,0.59,0
719407983,0,37,F,0,Post-Graduate,Married,Less than $40K,Blue,25,4,3,2,2061,,578,1.362,2400,60,0.622,0.72
719410083,0,49,F,2,Unknown,Single,Less than $40K,Blue,36,4,3,0,1635,,415,0.565,4807,,0.931,
719412258,0,39,F,3,Graduate,Single,Less than $40K,Blue,30,5,3,4,5202,815,4387,,1558,48,0.778,
719413383,0,32,M,1,Uneducated,Single,$60K - $80K,Silver,36,2,3,1,33711,,32274,0.942,14880,134,0.654,
719414658,0,52,,0,Graduate,Single,Unknown,Blue,36,3,4,1,12366,0,12366,,4880,,0.9,0
719415858,0,29,M,0,College,Divorced,,Blue,15,6,3,2,3107,,1387,,2460,71,0.69,0.554
719418933,1,53,M,2,Uneducated,Married,$80K - $120K,Blue,36,1,3,3,4503,0,4503,,748,20,0.429,0
719420058,0,44,M,4,Unknown,Single,$80K - $120K,Blue,26,1,2,1,11782,2177,9605,,16605,110,0.692,0.185
719420883,1,56,F,4,Graduate,Unknown,Less than $40K,Blue,44,5,3,3,1677,0,1677,,2477,45,,
719427333,0,55,M,3,College,Married,$60K - $80K,Blue,36,5,4,4,2252,1737,515,0.685,1291,,,0.771
719428308,0,50,M,2,High School,Unknown,$60K - $80K,Blue,41,6,2,2,3244,1762,1482,,1274,,,0.543
719431608,0,63,F,0,College,Married,$40K - $60K,Blue,53,6,1,4,3118,,1590,0.604,,24,0.6,
719439108,0,42,M,1,Graduate,Married,$40K - $60K,Silver,34,3,3,2,15315,1613,13702,,14728,,0.754,
719443683,1,50,M,1,Unknown,Single,$120K +,Blue,39,3,2,3,27512,2137,25375,1.048,1149,25,,0.078
719445633,0,60,,0,Uneducated,Married,,Blue,36,4,2,3,1601,0,1601,0.829,,,1.091,
719449533,1,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2655,2283,372,0.751,2386,49,0.485,0.86
719452308,0,30,F,0,Graduate,Married,Less than $40K,Blue,23,5,2,3,2498,1632,866,0.712,,35,1.188,0.653
719453283,0,45,F,2,Uneducated,Married,Less than $40K,Blue,36,3,4,3,2918,,1321,0.884,,76,0.9,
719455908,0,48,M,3,Graduate,Married,$80K - $120K,Blue,38,3,3,3,31501,0,31501,0.698,3742,75,0.786,
719459358,0,52,M,1,Doctorate,Married,$120K +,Blue,41,4,2,2,33864,989,32875,1.219,1751,,0.92,
719461008,0,51,M,2,High School,Married,,Blue,38,5,3,2,22332,1748,20584,0.841,1318,,0.647,
719463708,0,47,F,1,Uneducated,Single,$40K - $60K,Blue,34,5,1,3,2099,1164,935,,4471,80,0.667,0.555
719465733,0,52,F,2,High School,Single,Less than $40K,Blue,44,6,3,3,2971,0,2971,1.154,4458,63,0.615,0
719466558,0,60,F,0,High School,Single,Unknown,Blue,36,3,2,2,4546,0,4546,,,,0.308,
719470458,1,46,M,3,College,Single,$80K - $120K,Blue,39,1,4,3,4026,243,3783,0.738,1102,,,0.06
719471433,0,31,F,0,Graduate,Married,Less than $40K,Blue,22,3,3,2,2917,2127,790,1.074,1831,36,1,0.729
719473458,0,46,M,3,High School,Single,$40K - $60K,Blue,42,3,2,1,8285,1359,6926,0.634,7205,84,,0.164
719474583,0,50,M,1,Graduate,Married,$80K - $120K,Blue,30,6,2,3,9771,1776,7995,,2778,,0.472,0.182
719475633,0,42,M,3,Post-Graduate,Married,$80K - $120K,Blue,30,6,2,3,13908,,13908,0.719,,,,0
719482008,0,45,M,1,Uneducated,Single,$60K - $80K,Blue,35,5,3,2,21696,1036,20660,0.965,,76,,
719483358,0,33,M,1,College,Married,,Blue,14,3,2,2,6746,1750,4996,0.962,2962,,0.862,0.259
719484408,0,39,M,3,Uneducated,Married,$60K - $80K,Blue,36,6,2,4,4759,1459,3300,1.24,2903,57,0.9,0.307
719488008,0,39,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,1,2490,,1209,0.551,1902,,0.619,0.514
719490108,0,54,F,3,Graduate,Single,Less than $40K,Blue,36,1,3,1,2830,1779,1051,0.883,,,0.947,
719491233,0,55,M,1,College,Single,$120K +,Blue,42,6,2,3,3515,2517,998,1.051,4313,72,,0.716
719493858,0,52,,2,Graduate,Married,Less than $40K,Blue,43,5,2,2,8203,654,7549,0.588,,63,,0.08
719494983,0,26,M,0,Graduate,Single,Less than $40K,Blue,15,6,3,3,2740,2069,671,0.418,1997,44,0.419,0.755
719495958,1,42,F,1,Unknown,Married,Less than $40K,Blue,36,3,3,4,2983,,2983,0.865,2509,46,0.586,
719502183,0,52,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,3,4950,1829,3121,,4529,73,0.872,
719504433,0,63,M,0,Unknown,Single,$40K - $60K,Silver,54,4,3,3,18064,1695,16369,0.838,3434,71,0.479,0.094
719505483,0,51,F,0,Uneducated,Married,Unknown,Blue,36,6,3,2,5881,0,5881,0.71,4431,,0.816,0
719506983,0,52,M,3,Graduate,Married,$80K - $120K,Blue,42,5,2,4,17302,1339,15963,,,30,1,0.077
719511783,0,48,,1,Unknown,Married,Unknown,Blue,41,3,2,2,1438.3,,241.3,,4916,78,0.696,
719513733,0,48,M,3,Doctorate,Married,$80K - $120K,Blue,41,3,3,4,8739,0,8739,0.715,4276,69,0.769,
719514783,0,39,F,3,Post-Graduate,Unknown,Unknown,Blue,26,6,1,4,3209,2517,692,0.431,,,0.762,0.784
719516208,1,54,M,2,College,Single,$120K +,Blue,36,3,2,3,34516,0,34516,0.628,2329,,0.516,
719518308,0,48,M,2,Unknown,Unknown,,Blue,35,5,2,4,5039,0,5039,0.757,1390,23,,0
719519058,1,55,F,4,High School,Married,Less than $40K,Blue,36,4,2,3,1477,,1477,,,49,,0
719521983,0,38,M,2,Uneducated,Married,,Blue,31,4,3,3,6116,1698,4418,0.937,1592,,1,0.278
719523108,0,61,M,0,Post-Graduate,Single,,Blue,36,6,2,3,11236,576,10660,0.637,4253,,0.6,
719524383,0,35,F,3,Graduate,Single,$40K - $60K,Blue,22,3,1,3,2441,1670,771,0.697,,73,0.553,0.684
719525358,0,52,M,0,Graduate,Single,$80K - $120K,Blue,43,4,3,3,8133,1942,6191,0.572,3310,76,,0.239
719527833,0,45,F,4,High School,Unknown,Unknown,Blue,36,6,3,3,23000,,21903,1.095,3886,70,0.667,
719528958,0,57,F,3,College,Single,$40K - $60K,Blue,36,3,1,3,8184,,6676,,,71,0.821,0.184
719531133,0,46,F,4,Unknown,Unknown,$40K - $60K,Blue,38,4,2,3,2505,0,2505,,4384,80,0.86,0
719532108,0,40,F,5,High School,Married,Less than $40K,Blue,31,4,2,2,2813,2208,605,0.877,4491,68,0.744,0.785
719534058,0,26,F,0,Graduate,Unknown,Less than $40K,Blue,14,3,2,1,2163,1942,221,0.582,,,0.781,
719535558,0,47,M,4,College,Divorced,$40K - $60K,Blue,36,5,1,1,5570,1858,3712,0.783,4129,72,,0.334
719536608,0,49,F,3,Graduate,Single,,Blue,36,4,5,1,2285,1931,354,0.69,4944,,,0.845
719538183,0,47,M,1,High School,Married,$60K - $80K,Blue,36,4,4,3,20789,0,20789,0.82,4105,,0.718,0
719539458,0,46,F,3,Graduate,Single,Less than $40K,Blue,41,5,3,3,3913,0,3913,0.722,5170,,0.86,0
719543208,0,38,F,3,Uneducated,Single,Unknown,Blue,36,5,3,3,13220,848,12372,,3789,,0.565,0.064
719547033,1,40,M,4,Unknown,Married,$80K - $120K,Blue,31,1,3,6,23502,,23502,,7957,60,0.875,0
719549508,0,49,F,4,Graduate,Single,,Blue,40,4,2,2,2712,1686,1026,,4678,,0.644,
719554758,0,46,M,2,Uneducated,Married,$80K - $120K,Blue,38,6,3,2,34516,2165,32351,0.837,1672,,0.524,0.063
719555733,0,53,F,2,Uneducated,Married,Unknown,Blue,36,4,3,3,2162,1592,570,0.547,1736,,0.615,0.736
719556558,0,46,M,2,Doctorate,Married,$120K +,Blue,34,6,3,1,3499,1759,1740,0.635,,67,0.558,0.503
719557983,0,42,M,4,Uneducated,Married,$60K - $80K,Blue,36,5,3,3,2966,2371,595,0.969,4416,83,0.844,0.799
719562108,0,28,F,0,Uneducated,Single,Less than $40K,Silver,20,6,3,3,12793,1650,11143,0.783,2671,67,0.763,0.129
719563158,0,48,M,2,High School,Married,$40K - $60K,Blue,36,6,3,2,4207,1921,2286,,3850,,0.562,
719564208,1,46,F,1,Uneducated,Single,,Blue,30,3,2,1,7195,0,7195,1.035,,,1.136,0
719568333,0,39,M,3,Unknown,Single,$80K - $120K,Silver,36,5,3,2,34516,1900,32616,,,,0.714,
719570733,0,52,M,2,Unknown,Single,$60K - $80K,Blue,39,3,2,3,1629,978,651,,,,0.694,0.6
719574033,0,38,M,1,High School,Single,$60K - $80K,Blue,28,2,2,2,21906,0,21906,0.696,15349,119,0.7,0
719577258,1,43,F,2,Uneducated,Divorced,Less than $40K,Blue,30,3,3,4,6811,0,6811,0.677,1937,,0.56,
719580033,0,54,M,1,Graduate,Unknown,$60K - $80K,Blue,43,4,2,3,2910,2030,880,0.769,1256,21,0.4,0.698
719582058,1,41,M,3,Doctorate,Single,,Blue,29,2,2,3,24001,1629,22372,,9102,75,0.974,
719587158,0,37,M,1,High School,Single,$40K - $60K,Blue,25,3,2,3,2608,,809,0.732,2565,72,0.636,0.69
719590458,1,44,F,4,Graduate,Married,Less than $40K,Blue,36,6,3,3,1905,0,1905,0.845,,46,0.586,
719591283,0,38,M,2,Uneducated,Married,,Blue,27,6,2,4,1438.3,0,1438.3,0.945,2412,,0.657,0
719592483,0,43,F,5,Graduate,Single,Unknown,Blue,34,6,6,3,4607,2440,2167,0.646,4825,,0.878,
719593608,1,56,,1,Uneducated,Married,$80K - $120K,Blue,36,6,2,1,33870,,33870,0.872,7661,,,
719594433,0,35,F,2,Graduate,Single,Unknown,Blue,26,6,1,2,3269,1434,1835,0.63,4672,,0.65,0.439
719595708,0,53,,2,High School,Married,Unknown,Blue,47,3,1,1,7469,1294,6175,0.869,,,0.746,0.173
719596908,0,56,F,5,Doctorate,Married,,Blue,48,4,2,2,11281,2118,9163,0.534,1255,30,0.304,0.188
719601708,0,45,M,3,College,Single,$60K - $80K,Blue,35,1,1,2,10699,1099,9600,0.661,5052,,0.694,0.103
719602908,1,42,F,2,Post-Graduate,Single,,Blue,34,3,3,3,5667,812,4855,0.62,,42,0.4,0.143
719604858,1,45,F,3,Unknown,Married,Less than $40K,Blue,31,4,3,3,5941,,5941,0.522,,,0.233,0
719606133,0,42,M,2,Graduate,Single,$60K - $80K,Blue,31,3,2,1,5169,2296,2873,0.773,4656,,,0.444
719607183,0,55,F,2,Graduate,Single,Unknown,Blue,42,2,3,2,21046,1631,19415,,7653,95,0.638,
719608308,0,37,M,2,High School,Single,$60K - $80K,Blue,29,3,2,3,9829,2517,7312,0.59,2927,73,1.212,0.256
719609433,0,55,F,4,Uneducated,Divorced,,Blue,43,5,3,2,1965,1525,440,0.855,4671,69,0.816,
719610708,0,43,M,1,Graduate,Married,$120K +,Blue,34,5,1,3,28612,2517,26095,0.712,14727,105,0.641,0.088
719612583,1,52,F,4,Uneducated,Divorced,Unknown,Blue,42,4,4,1,12091,0,12091,,,,,0
719613783,0,51,F,1,Doctorate,Married,Less than $40K,Blue,42,3,2,2,1438.3,0,1438.3,,,64,0.778,0
719617758,0,56,F,1,Graduate,Married,Less than $40K,Blue,48,3,1,3,2464,1794,670,,4610,76,0.9,0.728
719620983,0,41,F,2,Unknown,Single,,Blue,29,6,3,0,2701,1839,862,,4406,80,0.778,
719621958,0,43,M,3,Graduate,Unknown,$60K - $80K,Blue,28,3,2,3,4365,0,4365,,1720,,0.379,
719623083,0,33,F,1,Doctorate,Unknown,Less than $40K,Gold,24,2,3,2,15987,,13995,0.739,,81,0.841,
719625933,0,41,M,3,Graduate,Married,$120K +,Blue,36,2,2,1,5807,1143,4664,0.785,8000,96,0.412,0.197
719629308,1,55,F,2,Unknown,Single,,Silver,37,2,2,3,34516,1783,32733,0.821,8472,,0.739,0.052
719630358,1,50,F,4,High School,Married,,Blue,36,1,3,2,3546,,3546,0.791,2616,47,0.469,
719632683,0,40,M,3,Graduate,Single,$40K - $60K,Blue,30,6,3,3,2583,,348,0.508,4500,83,0.509,
719633508,0,52,F,1,Doctorate,Married,,Blue,39,3,1,1,1663,,1663,,4875,86,0.654,0
719634408,0,51,M,2,Unknown,Single,$120K +,Silver,31,2,2,2,34516,585,33931,,,104,,
719647383,0,35,,2,Graduate,Married,$80K - $120K,Blue,36,5,2,2,4408,1463,2945,0.728,2001,49,0.485,0.332
719649408,0,46,M,2,High School,Married,$60K - $80K,Blue,35,6,3,3,13768,763,13005,0.712,1390,44,,
719651358,0,46,,4,Uneducated,Single,Unknown,Blue,33,3,3,3,24949,1749,23200,0.626,4092,,0.54,0.07
719653308,0,49,F,3,Uneducated,Married,Less than $40K,Blue,40,5,2,2,6049,796,5253,,4468,71,,
719655258,0,64,M,0,Graduate,Single,Less than $40K,Blue,36,3,2,4,3196,0,3196,,,72,0.674,0
719656533,0,44,M,3,High School,Married,$60K - $80K,Blue,36,6,2,3,2675,0,2675,,4149,79,0.717,
719657583,1,44,M,3,Graduate,Married,$40K - $60K,Blue,40,2,2,6,9502,,7045,0.915,2310,57,,0.259
719658858,0,50,F,4,Doctorate,Married,Unknown,Silver,36,3,2,1,34516,2096,32420,,7042,73,0.553,
719659758,0,45,,4,High School,Married,$40K - $60K,Blue,35,6,1,0,2919,,1249,1.041,4194,72,0.756,0.572
719660658,0,37,F,1,High School,Single,Unknown,Blue,36,6,2,2,16594,1931,14663,0.702,2134,47,0.808,
719661558,0,48,,2,Graduate,Single,,Blue,36,6,3,3,11656,,9979,,1441,32,0.882,0.144
719662458,0,44,F,2,Graduate,Divorced,Less than $40K,Blue,27,5,2,2,1438.3,679,759.3,,1117,29,1.071,0.472
719666283,0,55,,1,Doctorate,Married,Less than $40K,Blue,36,4,1,0,3174,1951,1223,0.766,1243,29,,0.615
719671383,0,40,F,3,Uneducated,Unknown,Less than $40K,Blue,30,2,3,2,2969,0,2969,0.74,4109,,1,0
719672283,0,47,M,4,Graduate,Married,$60K - $80K,Silver,39,4,2,4,33122,1587,31535,0.475,3145,,,
719674533,0,48,M,3,Unknown,Single,$80K - $120K,Blue,44,5,1,3,16794,1527,15267,,4040,76,0.689,
719677758,0,39,F,1,Unknown,Married,,Blue,36,2,1,3,10830,2184,8646,0.907,8814,88,0.725,
719679858,0,58,,2,Uneducated,Married,$40K - $60K,Blue,47,3,2,2,2848,1468,1380,,1135,27,,0.515
719680908,0,47,F,0,College,Married,Less than $40K,Blue,27,3,1,3,1776,691,1085,0.878,4878,84,0.826,0.389
719682183,0,53,F,2,Unknown,Single,$40K - $60K,Blue,43,3,4,4,6188,2517,3671,,1997,,1.048,0.407
719683158,1,56,F,2,Unknown,Married,,Blue,48,2,4,2,4746,0,4746,0.862,7154,66,1.062,0
719686458,0,37,M,3,Graduate,Married,,Blue,36,6,4,1,3908,1629,2279,0.775,,,0.5,0.417
719690733,0,47,,4,High School,Married,Less than $40K,Blue,40,4,2,2,4490,1989,2501,0.604,4346,70,,0.443
719692983,0,36,M,2,Doctorate,Married,$60K - $80K,Blue,30,3,3,4,4934,1504,3430,1.52,2747,,0.448,
719701383,0,44,M,4,Unknown,Married,,Blue,32,4,3,3,5175,0,5175,,14304,99,0.768,
719703483,0,47,,1,Doctorate,Divorced,Less than $40K,Blue,37,6,3,3,2707,1367,1340,0.794,4646,,,
719704308,0,56,F,4,High School,Married,$40K - $60K,Blue,36,5,1,1,2072,1543,529,0.486,1265,32,0.391,
719709558,0,48,M,3,Graduate,Married,$40K - $60K,Blue,33,3,1,2,6223,2126,4097,,4518,79,0.795,0.342
719713683,0,52,F,0,Graduate,Married,Unknown,Blue,37,6,2,2,7608,2373,5235,0.95,4921,81,0.62,0.312
719714658,1,61,,0,Post-Graduate,Single,$60K - $80K,Blue,43,5,3,2,12218,0,12218,1.005,5272,62,0.59,
719722308,0,31,F,0,Uneducated,Divorced,Less than $40K,Blue,22,2,1,3,3329,0,3329,0.641,13109,,0.727,
719723658,0,49,F,2,Uneducated,Single,Less than $40K,Blue,39,6,1,3,1768,0,1768,0.788,4628,,0.837,
719724933,0,58,F,1,Uneducated,Married,Less than $40K,Blue,51,5,4,2,2220,1240,980,0.906,4396,,,0.559
719728383,0,38,F,4,Graduate,Married,Unknown,Blue,28,4,1,2,6861,1598,5263,,2228,,,
719729433,0,65,,1,Graduate,Married,Less than $40K,Blue,56,4,2,0,7023,1726,5297,1.178,2535,,0.759,0.246
719730258,0,41,M,4,Uneducated,Divorced,$60K - $80K,Silver,36,4,2,3,33771,0,33771,0.791,,,0.829,0
719732433,0,54,M,2,Graduate,Single,$60K - $80K,Blue,36,5,3,1,12815,1017,11798,0.532,3771,,0.66,
719734533,0,40,F,4,Graduate,Married,Less than $40K,Blue,28,6,2,2,1438.3,689,749.3,0.823,4921,65,0.806,0.479
719737833,0,46,F,4,Uneducated,Married,Less than $40K,Blue,36,4,2,2,6370,,6370,,1783,40,0.667,0
719739108,0,62,F,0,Graduate,Divorced,$40K - $60K,Blue,50,3,2,4,11352,,8835,0.751,4021,56,0.806,0.222
719740008,1,51,F,4,High School,Married,Less than $40K,Blue,41,3,3,4,2791,940,1851,0.813,2584,49,0.441,0.337
719740983,0,44,F,1,Unknown,Divorced,Less than $40K,Silver,34,1,1,3,13259,866,12393,,8998,,0.672,0.065
719742108,1,38,F,1,High School,Single,Less than $40K,Blue,26,5,2,4,3554,0,3554,,2372,,0.63,
719745558,0,52,M,3,Graduate,Single,$60K - $80K,Blue,36,4,2,2,9137,1729,7408,,4626,,0.75,0.189
719749083,0,63,M,0,Doctorate,Single,,Blue,54,5,2,0,7098,2224,4874,,3465,59,0.788,0.313
719751483,1,39,F,2,Uneducated,Single,,Blue,36,4,3,1,1438.3,576,862.3,0.849,2567,48,,
719756133,1,34,,4,Uneducated,Single,$60K - $80K,Blue,20,3,2,6,3940,1384,2556,0.908,3257,53,0.767,0.351
719758758,0,42,F,3,Graduate,Married,,Blue,23,4,2,3,2797,1943,854,,,,0.784,0.695
719759733,1,59,F,0,Unknown,Single,,Blue,52,2,4,3,1852,0,1852,0.902,,49,0.75,0
719767683,1,46,M,0,College,Single,,Blue,39,2,3,3,16983,0,16983,1.061,8526,79,,0
719768658,0,31,F,0,College,Married,Unknown,Silver,24,2,3,1,34516,2032,32484,,14544,,0.705,0.059
719770158,1,54,F,3,Post-Graduate,Single,Less than $40K,Blue,49,1,4,3,8516,0,8516,0.549,2189,,,
719772258,0,38,M,3,Unknown,Single,$80K - $120K,Blue,30,5,1,3,3642,724,2918,0.68,4517,,0.837,0.199
719776608,0,50,,2,Graduate,Married,$80K - $120K,Blue,37,3,1,3,3126,0,3126,,1388,41,0.464,0
719781183,0,57,M,4,High School,Married,,Blue,38,4,1,3,15428,1553,13875,0.747,1916,40,0.538,
719782458,0,49,F,1,Graduate,Married,$40K - $60K,Blue,39,3,3,3,7201,1992,5209,0.778,3981,76,,0.277
719785683,0,41,M,4,Post-Graduate,Married,,Blue,36,1,2,2,21751,,20178,,8332,,0.569,
719787633,0,47,M,0,Graduate,Married,$80K - $120K,Silver,36,3,2,1,34516,1913,32603,0.84,,92,0.673,0.055
719788833,0,47,M,3,High School,Married,$60K - $80K,Blue,36,6,2,3,10569,0,10569,0.838,,44,1,0
719794383,0,60,F,2,College,Married,Less than $40K,Blue,41,6,2,2,4167,,4167,0.917,,85,0.809,0
719799033,0,52,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,40,2,1,2,5520,2448,3072,0.862,14330,116,0.681,0.443
719801508,0,36,M,1,Uneducated,Unknown,$120K +,Blue,23,6,3,3,20230,798,19432,0.592,4314,82,0.708,0.039
719805183,0,39,M,2,College,Married,Less than $40K,Blue,19,3,3,2,8848,961,7887,0.884,15352,117,0.671,
719808558,1,55,F,2,Graduate,Married,Less than $40K,Blue,43,2,4,3,1438.3,0,1438.3,0.707,886,,0.421,0
719809533,0,59,F,0,Unknown,Married,Less than $40K,Blue,36,6,1,4,2448,1969,479,0.713,5066,,0.75,0.804
719810583,0,64,M,0,High School,Married,Less than $40K,Blue,54,4,3,2,2140,1361,779,0.46,1280,,,0.636
719815383,0,49,F,4,Doctorate,Married,Unknown,Blue,39,4,4,1,2333,1414,919,0.632,5137,89,0.679,
719818983,1,39,M,1,College,Divorced,,Blue,28,1,3,4,12464,0,12464,0.864,,35,,
719819958,0,34,M,2,Uneducated,Married,$40K - $60K,Blue,26,5,1,4,1438.3,,730.3,1.212,2243,43,0.483,
719821908,1,38,F,2,High School,Single,,Blue,16,2,1,2,2703,,2703,,2752,43,0.433,0
719826333,0,34,F,2,Doctorate,Single,,Blue,13,5,1,2,1438.3,0,1438.3,,2557,67,0.763,
719831958,0,49,M,3,College,Single,$120K +,Blue,36,5,2,4,34516,0,34516,0.646,,44,0.833,
719836083,0,54,,4,Unknown,Married,$60K - $80K,Blue,36,3,4,2,7477,1752,5725,0.294,1543,34,0.172,
719838558,0,46,M,2,Uneducated,Single,$60K - $80K,Blue,35,1,1,1,5131,1484,3647,0.75,7432,92,0.559,0.289
719843958,0,46,M,2,Graduate,Married,$120K +,Blue,34,2,3,3,1754,894,860,0.691,4874,79,,0.51
719847108,1,52,M,1,Unknown,Married,$40K - $60K,Blue,36,4,3,3,8455,2517,5938,0.809,8124,73,1.028,0.298
719848008,0,39,M,2,Graduate,Unknown,$60K - $80K,Silver,36,4,2,2,29808,0,29808,0.669,16098,128,0.684,0
719848908,0,41,F,3,Graduate,Married,Unknown,Blue,33,3,3,3,2542,0,2542,,,73,0.78,0
719849958,0,44,F,4,Graduate,Single,,Blue,36,4,3,3,2658,1884,774,,4779,,,0.709
719850933,0,30,M,2,College,Single,$60K - $80K,Blue,36,1,3,3,4192,1734,2458,0.753,,,0.893,0.414
719854008,0,47,M,3,Unknown,Single,$40K - $60K,Blue,36,3,6,2,5154,,3747,,1694,,0.778,0.273
719855958,0,41,M,4,High School,Single,$60K - $80K,Blue,28,6,1,4,4475,0,4475,0.706,3367,66,,
719857008,0,37,F,1,Graduate,Single,$40K - $60K,Blue,36,3,3,1,2886,2198,688,,,,0.723,0.762
719859033,1,32,M,3,Graduate,Married,$40K - $60K,Blue,20,2,2,2,3264,0,3264,0.549,6439,,0.75,0
719860308,1,42,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,3,1438.3,0,1438.3,0.663,2418,,0.778,
719862258,0,38,F,2,Uneducated,Single,,Blue,28,2,3,3,5666,1393,4273,,5015,90,0.915,0.246
719863758,0,49,F,3,Post-Graduate,Married,$40K - $60K,Blue,41,6,2,2,1869,758,1111,0.91,1549,,,
719868183,1,42,,3,High School,Married,$40K - $60K,Blue,30,5,3,2,1456,,1456,,2843,,,0
719872833,0,45,F,2,Graduate,Divorced,Less than $40K,Blue,36,6,6,3,2803,0,2803,0.565,3347,71,0.732,0
719873808,0,34,M,1,College,Married,$60K - $80K,Blue,23,3,2,2,5510,,3906,0.551,1995,,,0.291
719874633,1,44,,1,High School,Unknown,$80K - $120K,Gold,36,2,2,3,34516,0,34516,0.596,,,,
719876808,0,43,M,3,Unknown,Divorced,$80K - $120K,Blue,36,5,2,3,13625,0,13625,0.93,3902,,0.632,
719880408,0,46,F,4,Graduate,Married,Less than $40K,Blue,35,6,3,1,3072,1611,1461,0.682,3992,,0.727,
719882583,0,44,M,5,Graduate,Single,$60K - $80K,Blue,34,3,3,5,13477,,11420,0.684,,67,0.634,0.153
719883858,0,58,,2,Graduate,Married,Less than $40K,Blue,48,4,1,0,2774,,2774,0.721,1258,33,0.435,0
719884983,0,52,,2,Graduate,Single,$40K - $60K,Blue,44,3,4,2,1538,666,872,0.642,4808,64,0.684,
719885883,0,53,M,3,College,Single,$120K +,Blue,36,6,2,0,34516,1901,32615,0.914,1497,43,,0.055
719887008,0,38,F,3,Graduate,Married,Less than $40K,Blue,36,5,4,3,1757,1352,405,0.879,4121,81,0.421,0.769
719888358,0,47,,1,Unknown,Divorced,$80K - $120K,Blue,38,5,3,5,18432,,17010,1.357,2748,58,0.933,0.077
719889408,0,56,F,4,Uneducated,Married,Less than $40K,Blue,36,4,1,5,3652,1351,2301,0.836,1561,,,0.37
719898108,0,57,F,2,Doctorate,Married,$40K - $60K,Blue,41,2,3,3,3667,809,2858,0.778,,79,0.975,0.221
719900733,0,60,M,1,High School,Married,,Blue,47,3,1,3,9805,1007,8798,0.8,14641,95,0.9,0.103
719902908,1,51,M,3,Unknown,Married,,Blue,36,3,3,3,5130,0,5130,0.407,1434,,0.292,
719904333,0,29,M,0,Graduate,Married,,Blue,36,3,3,4,1459,590,869,,2229,52,1.08,0.404
719910333,0,43,,3,Unknown,Unknown,Less than $40K,Blue,36,4,4,2,5853,1190,4663,0.936,3595,,0.667,0.203
719911458,0,49,F,5,High School,Married,Less than $40K,Blue,36,4,2,3,2598,1848,750,0.547,,,,0.711
719913783,0,40,M,3,Graduate,Single,$40K - $60K,Blue,27,2,2,3,7680,1589,6091,0.688,13617,,,0.207
719916408,0,34,M,5,Graduate,Married,$60K - $80K,Blue,27,5,2,2,2501,1909,592,0.956,1850,,,
719917233,1,49,M,3,Post-Graduate,Married,,Blue,36,3,3,2,13382,1159,12223,0.404,1828,45,0.5,0.087
719922558,0,45,F,5,Unknown,Divorced,$40K - $60K,Blue,33,2,2,3,1438.3,,1438.3,,5346,,0.787,
719924433,0,40,F,4,Graduate,Married,,Silver,32,1,2,3,16191,0,16191,,13452,107,,0
719926683,0,41,M,3,High School,Divorced,$60K - $80K,Blue,33,2,2,2,20749,,18578,0.842,4754,77,0.674,
719929758,0,50,F,1,Doctorate,Married,Unknown,Blue,37,6,4,3,4181,0,4181,0.912,,,0.688,0
719934783,0,43,M,3,Doctorate,Married,$80K - $120K,Blue,27,4,2,2,3676,673,3003,0.629,14651,,0.78,0.183
719940483,0,51,F,1,Graduate,Married,$40K - $60K,Blue,43,2,2,2,2107,1663,444,0.712,4841,,0.725,
719941533,0,32,F,1,Graduate,Married,,Blue,20,3,1,4,5497,,3762,0.664,,124,0.771,
719942883,0,54,M,5,Graduate,Married,,Blue,38,3,3,3,2290,1434,856,0.923,1119,,3.5,
719944458,0,29,M,0,High School,Single,,Blue,36,2,3,1,4023,,2586,,12510,,0.92,0.357
